販売年,品名,産地,数量（Kg）,金額（円）,平均単価（円/Kg）
2012,塩さば,千葉,"359,892","209,524,961",582
2012,塩さば,東京,"39,945","26,149,939",655
2012,塩さば,富山,492,"527,146","1,071"
2012,塩さば,石川,"10,084","6,020,086",597
2012,塩さば,福井,"2,501","7,974,982","3,189"
2012,塩さば,静岡,"37,652","20,054,690",533
2012,塩さば,愛知,"21,989","12,605,506",573
2012,塩さば,三重,"6,442","2,704,969",420
2012,塩さば,京都,91,"123,386","1,356"
2012,塩さば,大阪,"13,434","10,028,614",747
2012,塩さば,兵庫,"5,471","8,815,166","1,611"
2012,塩さば,鳥取,"44,121","26,952,697",611
2012,塩さば,島根,"4,010","2,537,348",633
2012,塩さば,山口,"2,097","2,165,774","1,033"
2012,塩さば,福岡,"12,274","7,951,464",648
2012,塩さば,佐賀,18,"8,348",464
2012,塩さば,大分,362,"336,672",930
2012,塩ます,北海道,"33,147","16,586,220",500
2012,塩ます,東京,"112,127","56,691,538",506
2012,塩ます,石川,"1,643","764,279",465
2012,塩ます,福井,233,"139,125",597
2012,塩ます,愛知,"6,454","3,196,599",495
2012,塩ます,三重,"14,913","8,329,650",559
2012,塩ます,兵庫,169,"150,591",891
2012,塩くらげ,神奈川,834,"747,054",896
2012,塩くらげ,大阪,540,"398,328",738
2012,塩くらげ,兵庫,800,"751,506",939
2012,しおから,北海道,"17,944","12,925,324",720
2012,しおから,青森,425,"309,103",727
2012,しおから,宮城,"15,343","10,155,206",662
2012,しおから,茨城,40,"12,600",315
2012,しおから,東京,"7,789","5,681,406",729
2012,しおから,新潟,146,"123,480",846
2012,しおから,富山,"9,974","15,798,082","1,584"
2012,しおから,石川,754,"1,319,288","1,750"
2012,しおから,福井,642,"1,739,682","2,710"
2012,しおから,静岡,"6,315","4,282,047",678
2012,しおから,愛知,6,"51,660","8,610"
2012,しおから,三重,48,"64,680","1,348"
2012,しおから,兵庫,10,"17,640","1,764"
2012,しおから,島根,3,"7,350","2,450"
2012,しおから,福岡,22,"16,128",733
2012,塩だら,北海道,"11,791","7,206,917",611
2012,塩だら,宮城,"7,244","5,387,785",744
2012,塩だら,富山,3,"6,080","2,027"
2012,塩だら,石川,440,"179,970",409
2012,塩だら,岐阜,4,"1,890",473
2012,塩だら,三重,264,"319,326","1,210"
2012,塩だら,兵庫,415,"442,598","1,067"
2012,塩だら,広島,60,"72,450","1,208"
2012,塩かれい,北海道,"1,381","164,652",119
2012,塩かれい,青森,76,"43,376",571
2012,塩かれい,岩手,144,"66,528",462
2012,塩かれい,宮城,"6,153","3,909,151",635
2012,塩かれい,山形,196,"182,574",932
2012,塩かれい,東京,"12,564","9,795,450",780
2012,塩かれい,富山,231,"160,650",695
2012,塩かれい,石川,"18,172","11,663,525",642
2012,塩かれい,福井,"45,933","24,265,250",528
2012,塩かれい,愛知,620,"326,340",526
2012,塩かれい,三重,"2,195","991,274",452
2012,塩かれい,兵庫,"113,622","72,445,939",638
2012,塩かれい,島根,"35,247","52,458,103","1,488"
2012,塩かれい,鹿児島,14,"32,340","2,310"
2012,塩するめ,北海道,41,"52,920","1,291"
2012,塩するめ,青森,216,"189,252",876
2012,塩するめ,岩手,738,"629,497",853
2012,塩するめ,東京,"1,030","581,862",565
2012,塩するめ,富山,"47,338","19,495,146",412
2012,塩するめ,石川,"133,633","43,771,507",328
2012,塩するめ,福井,"1,314","1,165,028",887
2012,塩するめ,兵庫,50,"130,305","2,606"
2012,塩するめ,広島,118,"192,491","1,631"
2012,すき身,北海道,15,"27,563","1,838"
2012,すき身,富山,"2,088","2,809,086","1,345"
2012,すき身,石川,"1,673","1,581,384",945
2012,すき身,福井,"33,694","38,105,466","1,131"
2012,すき身,大阪,50,"80,850","1,617"
2012,開きたら,北海道,"3,499","7,732,327","2,210"
2012,開きたら,青森,"14,206","7,963,332",561
2012,開きたら,岩手,"1,383","553,854",400
2012,開きたら,茨城,110,"103,950",945
2012,開きたら,富山,80,"133,371","1,667"
2012,開きたら,石川,42,"113,820","2,710"
2012,開きたら,福井,15,"21,000","1,400"
2012,開きたら,福岡,10,"17,850","1,785"
2012,開きあじ,宮城,1,"1,386","1,386"
2012,開きあじ,茨城,"5,708","5,169,555",906
2012,開きあじ,千葉,34,"17,325",510
2012,開きあじ,富山,"9,224","7,534,410",817
2012,開きあじ,石川,"1,827","803,547",440
2012,開きあじ,福井,95,"88,767",934
2012,開きあじ,岐阜,226,"207,396",918
2012,開きあじ,静岡,"244,928","155,662,808",636
2012,開きあじ,三重,244,"118,267",485
2012,開きあじ,鳥取,"2,879","1,623,910",564
2012,開きあじ,島根,"21,251","8,911,400",419
2012,開きあじ,福岡,173,"387,555","2,240"
2012,開きあじ,佐賀,"4,396","2,592,836",590
2012,開きあじ,大分,458,"468,040","1,022"
2012,開きさば,青森,22,"11,577",526
2012,開きさば,福島,46,"49,455","1,075"
2012,開きさば,茨城,174,"245,714","1,412"
2012,開きさば,千葉,"4,562","2,575,902",565
2012,開きさば,富山,"5,507","3,361,159",610
2012,開きさば,石川,180,"85,786",477
2012,開きさば,福井,611,"410,703",672
2012,開きさば,静岡,"2,286","857,120",375
2012,開きさば,愛知,189,"168,683",893
2012,開きさば,三重,"1,979","450,672",228
2012,開きさば,兵庫,159,"150,203",945
2012,開きさば,鳥取,12,"9,450",788
2012,開きさば,島根,"3,271","1,688,211",516
2012,開きさば,山口,21,"18,207",867
2012,開きさば,佐賀,30,"13,230",441
2012,開きさば,大分,10,"16,128","1,613"
2012,干ふぐ,新潟,421,"683,970","1,625"
2012,干ふぐ,富山,419,"408,634",975
2012,干ふぐ,石川,"1,473","3,218,471","2,185"
2012,干ふぐ,福井,"1,780","1,220,100",685
2012,干ふぐ,島根,325,"267,876",824
2012,干ふぐ,山口,"8,186","8,237,334","1,006"
2012,干ふぐ,福岡,"5,998","10,619,775","1,771"
2012,干ふぐ,長崎,"4,681","18,262,137","3,901"
2012,丸干いわし,北海道,20,"30,492","1,525"
2012,丸干いわし,岩手,523,"139,503",267
2012,丸干いわし,千葉,"16,335","9,215,599",564
2012,丸干いわし,東京,"35,218","13,336,567",379
2012,丸干いわし,富山,"4,146","5,403,644","1,303"
2012,丸干いわし,石川,"2,425","2,156,692",889
2012,丸干いわし,静岡,29,"100,317","3,459"
2012,丸干いわし,愛知,702,"950,502","1,354"
2012,丸干いわし,三重,796,"822,183","1,033"
2012,丸干いわし,大阪,"1,168","1,767,360","1,513"
2012,丸干いわし,兵庫,175,"294,588","1,683"
2012,丸干いわし,和歌山,4,"10,395","2,599"
2012,丸干いわし,島根,"59,396","33,898,089",571
2012,丸干いわし,山口,"5,455","4,889,944",896
2012,丸干いわし,愛媛,28,"38,934","1,391"
2012,丸干いわし,高知,180,"292,320","1,624"
2012,丸干いわし,大分,"5,395","6,092,422","1,129"
2012,丸干いわし,宮崎,"1,913","2,149,266","1,124"
2012,丸干いわし,鹿児島,"3,977","3,737,959",940
2012,丸干あじ,富山,897,"579,537",646
2012,丸干あじ,石川,22,"31,311","1,423"
2012,丸干あじ,大阪,5,"7,796","1,559"
2012,丸干あじ,島根,"1,690","829,366",491
2012,干はたはた,東京,"1,931","1,721,822",892
2012,干はたはた,富山,131,"140,196","1,070"
2012,干はたはた,石川,"90,749","50,351,964",555
2012,干はたはた,福井,"34,703","20,858,765",601
2012,干はたはた,兵庫,"173,652","110,414,862",636
2012,干はたはた,鳥取,"45,822","22,911,378",500
2012,干はたはた,島根,309,"237,342",768
2012,丸干いか,北海道,879,"644,448",733
2012,丸干いか,青森,556,"402,990",725
2012,丸干いか,新潟,514,"365,295",711
2012,丸干いか,富山,"5,130","5,227,294","1,019"
2012,丸干いか,石川,"13,150","21,510,352","1,636"
2012,丸干いか,福井,"19,500","32,993,938","1,692"
2012,丸干いか,静岡,21,"20,790",990
2012,丸干いか,三重,356,"303,660",853
2012,丸干いか,愛媛,31,"48,479","1,564"
2012,丸干いか,佐賀,14,"6,615",473
2012,煮干いわし,千葉,106,"64,150",605
2012,煮干いわし,東京,762,"477,363",626
2012,煮干いわし,富山,"6,518","6,110,081",937
2012,煮干いわし,石川,"1,035","1,168,327","1,129"
2012,煮干いわし,愛知,"1,403","1,240,394",884
2012,煮干いわし,三重,703,"430,018",612
2012,煮干いわし,兵庫,76,"131,644","1,732"
2012,煮干いわし,島根,"6,040","5,138,620",851
2012,煮干いわし,長崎,"2,488","1,943,722",781
2012,煮干いわし,宮崎,40,"21,000",525
2012,たいはくちりめん,北海道,12,"1,890",158
2012,たいはくちりめん,茨城,"25,588","31,129,147","1,217"
2012,たいはくちりめん,千葉,"2,540","3,857,648","1,519"
2012,たいはくちりめん,東京,"12,180","14,161,062","1,163"
2012,たいはくちりめん,富山,396,"556,500","1,405"
2012,たいはくちりめん,石川,"7,798","12,115,599","1,554"
2012,たいはくちりめん,静岡,"18,261","27,193,062","1,489"
2012,たいはくちりめん,愛知,"55,143","72,101,441","1,308"
2012,たいはくちりめん,三重,870,"679,981",782
2012,たいはくちりめん,大阪,"23,371","35,172,773","1,505"
2012,たいはくちりめん,兵庫,"121,945","139,693,936","1,146"
2012,たいはくちりめん,和歌山,"33,761","45,152,448","1,337"
2012,たいはくちりめん,広島,"2,081","2,573,563","1,237"
2012,たいはくちりめん,徳島,"2,779","3,600,366","1,296"
2012,たいはくちりめん,香川,976,"1,656,060","1,697"
2012,たいはくちりめん,愛媛,"10,006","12,010,596","1,200"
2012,たいはくちりめん,福岡,"13,929","14,882,694","1,068"
2012,たづくり,千葉,256,"244,545",955
2012,たづくり,東京,434,"483,375","1,114"
2012,たづくり,富山,"5,028","8,034,977","1,598"
2012,たづくり,石川,64,"124,152","1,940"
2012,たづくり,大阪,424,"563,326","1,329"
2012,たづくり,兵庫,195,"310,800","1,594"
2012,たづくり,島根,499,"927,977","1,860"
2012,たづくり,広島,85,"182,532","2,147"
2012,たづくり,山口,549,"769,283","1,401"
2012,たづくり,宮崎,206,"150,309",730
2012,ぼうたら,北海道,"7,632","28,902,564","3,787"
2012,ぼうたら,富山,43,"108,045","2,513"
2012,ぼうたら,石川,"1,166","3,549,746","3,044"
2012,身欠にしん,北海道,"313,315","217,732,149",695
2012,身欠にしん,富山,"15,688","12,673,500",808
2012,身欠にしん,石川,"68,501","45,713,348",667
2012,身欠にしん,福井,"6,023","7,488,306","1,243"
2012,身欠にしん,愛知,"1,476","361,035",245
2012,干するめ,北海道,"16,891","28,758,240","1,703"
2012,干するめ,青森,845,"1,493,940","1,768"
2012,干するめ,岩手,438,"244,545",558
2012,干するめ,千葉,364,"1,047,050","2,877"
2012,干するめ,東京,"4,890","9,042,075","1,849"
2012,干するめ,富山,"26,327","27,682,611","1,051"
2012,干するめ,石川,153,"401,121","2,622"
2012,干するめ,大阪,12,"64,680","5,390"
2012,干するめ,兵庫,592,"2,039,310","3,445"
2012,干ぶり,石川,55,"405,405","7,371"
2012,桜干いわし,千葉,"2,330","3,025,050","1,298"
2012,桜干いわし,富山,620,"1,083,117","1,747"
2012,桜干いわし,石川,10,"15,750","1,575"
2012,桜干いわし,三重,"1,236","852,695",690
2012,桜干いわし,島根,268,"166,950",623
2012,桜干いわし,山口,"1,286","1,099,703",855
2012,桜干いわし,佐賀,0,"1,575",0
2012,桜干にしん,東京,12,"16,380","1,365"
2012,桜干にしん,富山,751,"296,310",395
2012,桜干にしん,山口,"9,286","6,759,659",728
2012,その他桜干,北海道,18,"40,452","2,247"
2012,その他桜干,青森,"5,221","3,576,160",685
2012,その他桜干,宮城,"8,798","5,402,307",614
2012,その他桜干,茨城,"14,813","7,694,093",519
2012,その他桜干,東京,284,"255,711",900
2012,その他桜干,富山,"4,054","7,616,928","1,879"
2012,その他桜干,石川,"10,526","16,937,425","1,609"
2012,その他桜干,福井,83,"110,746","1,334"
2012,その他桜干,静岡,"28,683","33,086,487","1,154"
2012,その他桜干,三重,"2,253","1,484,542",659
2012,その他桜干,大阪,382,"445,221","1,166"
2012,その他桜干,兵庫,821,"731,746",891
2012,その他桜干,島根,"27,766","47,175,698","1,699"
2012,その他桜干,広島,11,"13,913","1,265"
2012,その他桜干,山口,"84,932","87,151,653","1,026"
2012,その他桜干,福岡,"6,068","6,412,686","1,057"
2012,その他桜干,佐賀,6,"10,080","1,680"
2012,ぬか漬にしん,北海道,230,"37,590",163
2012,ぬか漬ふぐ,石川,43,"126,000","2,930"
2012,みそ漬品,北海道,90,"99,330","1,104"
2012,みそ漬品,青森,97,"62,307",642
2012,みそ漬品,宮城,"3,938","1,816,143",461
2012,みそ漬品,千葉,10,"14,616","1,462"
2012,みそ漬品,新潟,31,"44,201","1,426"
2012,みそ漬品,富山,768,"1,533,925","1,997"
2012,みそ漬品,石川,51,"71,558","1,403"
2012,みそ漬品,岐阜,"1,800","2,025,608","1,125"
2012,みそ漬品,三重,"16,974","16,748,663",987
2012,みそ漬品,京都,177,"231,399","1,307"
2012,みそ漬品,大阪,29,"153,825","5,304"
2012,みそ漬品,兵庫,"9,899","10,131,192","1,023"
2012,みそ漬品,広島,736,"668,910",909
2012,みそ漬品,山口,218,"145,026",665
2012,かす漬たら,北海道,8,"7,560",945
2012,かす漬たら,宮城,50,"31,962",639
2012,かす漬たら,富山,25,"54,842","2,194"
2012,かす漬たら,石川,31,"42,210","1,362"
2012,かす漬たら,岐阜,448,"529,200","1,181"
2012,かす漬たら,三重,"1,231","977,004",794
2012,かす漬たら,兵庫,243,"288,879","1,189"
2012,その他魚介漬物,北海道,"18,841","17,298,029",918
2012,その他魚介漬物,青森,181,"337,554","1,865"
2012,その他魚介漬物,岩手,192,"420,840","2,192"
2012,その他魚介漬物,宮城,"45,479","28,709,843",631
2012,その他魚介漬物,秋田,10,"21,105","2,111"
